User,Condition,AttentionScore
User 13,SHT,0.9289950947542958
User 13,SHT,0.9420455432591422
User 13,SHT,0.9426462800407481
User 13,SHT,0.9467195109185526
User 13,SHT,0.9507705821165727
User 13,SHT,0.935562145538644
User 13,SHT,0.9377337321230076
User 14,SHT,0.9436158709006077
User 14,SHT,0.9295521711635477
User 14,SHT,0.9272839090524032
User 14,SHT,0.9273019551635349
User 14,SHT,0.9217797426502176
User 14,SHT,0.9223908006895791
User 14,SHT,0.9320581514194426
User 14,SHT,0.9304444717493162
User 14,SHT,0.9312015590274265
User 14,SHT,0.9317691339663587
User 14,SHT,0.9299254710393644
User 14,SHT,0.9370803834234082
User 14,SHT,0.9242944096699904
User 14,SHT,0.9290488323983904
User 15,SHT,0.9234997851341841
User 15,SHT,0.9138814013481797
User 15,SHT,0.9278803368852643
User 15,SHT,0.9382298809718544
User 15,SHT,0.9167853168768788
User 15,SHT,0.9205230307049022
User 15,SHT,0.9256454597785438
User 15,SHT,0.9093143958405644
User 15,SHT,0.9218242371627092
User 15,SHT,0.9264012147552123
User 15,SHT,0.9249959374209026
User 15,SHT,0.9323459377226968
User 15,SHT,0.9276751936492272
User 15,SHT,0.9222982914955382
User 15,SHT,0.9168988264636085
User 15,SHT,0.8971621369065833
User 15,SHT,0.9016324744831989
User 15,SHT,0.9363479467040426
User 15,SHT,0.9317601972696993
User 15,SHT,0.9208951410938152
User 15,SHT,0.9329137310458431
User 15,SHT,0.911706856034324
User 15,SHT,0.9356353603720614
User 15,SHT,0.9422291193682454
User 15,SHT,0.9366628269171268
User 15,SHT,0.9260764445381353
User 15,SHT,0.9125770174339202
User 19,RET,0.9165484908210078
User 19,RET,0.924256801312956
User 19,RET,0.9182373559363781
User 19,RET,0.9174519190846657
User 19,RET,0.9196875361722273
User 19,RET,0.9221705755153047
User 19,RET,0.9315644729728805
User 19,RET,0.9149572342751064
User 19,RET,0.8929436653661393
User 19,RET,0.9145093459689907
User 19,RET,0.9051703496517646
User 19,RET,0.9133042271877161
User 19,RET,0.9117169945758025
User 19,RET,0.929501320769276
User 19,RET,0.9071276952429258
User 19,RET,0.9088410258461286
User 20,SHT,0.9371005688147283
User 20,SHT,0.9056870630528451
User 20,SHT,0.9088841681644784
User 20,SHT,0.906777035414138
User 20,SHT,0.8983501353261445
User 20,SHT,0.9418166008231218
User 20,SHT,0.9264651636545637
User 20,SHT,0.9387260141904854
User 20,SHT,0.9117984522080104
User 20,SHT,0.9119847622521594
User 20,SHT,0.9046979713243325
User 20,SHT,0.9255618552987778
User 20,SHT,0.9360894100159235
User 20,SHT,0.9238346576239752
User 20,SHT,0.9296812975877935
User 20,SHT,0.9186259806515614
User 20,SHT,0.9150779735112347
User 20,SHT,0.9425425568999931
User 20,SHT,0.9420555940192238
User 20,SHT,0.9285704952922845
User 20,SHT,0.9225646455590923
User 20,SHT,0.9208014670812389
User 20,SHT,0.934444639867897
User 20,SHT,0.8930180259512093
User 20,SHT,0.9441103538292471
User 20,SHT,0.9235566512411515
User 20,SHT,0.9096716991983769
User 20,SHT,0.9025967846698425
User 20,SHT,0.944985495549697
User 20,SHT,0.9381653767810825
User 20,SHT,0.9354102532596693
User 20,SHT,0.9197469567340532
User 20,SHT,0.9183462599713386
User 20,SHT,0.930295255992747
User 20,SHT,0.9010249695177037
User 20,SHT,0.929844795176603
User 20,SHT,0.9277583209726322
User 20,SHT,0.9382676558679742
User 20,SHT,0.9145420034606829
User 20,SHT,0.8947984688277016
User 20,SHT,0.9352750780262955
User 20,SHT,0.9397343609721247
User 20,SHT,0.9409217287653108
User 20,SHT,0.9291963191555791
User 20,SHT,0.9089352739143036
User 20,SHT,0.9209166684496902
User 20,SHT,0.9100203351654684
User 20,SHT,0.9072957069155075
User 20,SHT,0.925909759549678
User 20,SHT,0.939096044312278
User 21,RET,0.9326588767952975
User 21,RET,0.9423756622519603
User 21,RET,0.948045218831164
User 21,RET,0.9247625360055606
User 21,RET,0.9383103393696717
User 21,RET,0.934733586669565
User 21,RET,0.9281815598843405
User 21,RET,0.9365308714601435
User 21,RET,0.9266424134097929
User 21,RET,0.9321726849873742
User 21,RET,0.9214489673909211
User 21,RET,0.9165844300050706
User 21,RET,0.9223098769305584
User 21,RET,0.9343408344414215
User 21,RET,0.9320912538195636
User 21,RET,0.9184736570233084
User 21,RET,0.9254797418245633
User 21,RET,0.9271732631856792
User 21,RET,0.9322130524173112
User 21,RET,0.9237205603645302
User 21,RET,0.9265310394695828
User 21,RET,0.9461369754338312
User 21,RET,0.9314146096785222
User 21,RET,0.9256050363047087
User 21,RET,0.9302334114379665
User 21,RET,0.9322002004130344
User 21,RET,0.9264972952253543
User 21,RET,0.9311856348928715
User 21,RET,0.9289827991726671
User 21,RET,0.9344422599186252
User 21,RET,0.930569093490367
User 21,RET,0.9298243660729377
User 21,RET,0.9289489047595638
User 21,RET,0.9282868219886427
User 21,RET,0.9273238515019379
User 21,RET,0.9237007311175988
User 21,RET,0.9213121703623239
User 21,RET,0.9306864150175131
User 21,RET,0.923120437904502
User 21,RET,0.9312143630324023
User 21,RET,0.9286986036041868
User 21,RET,0.9273015657766949
User 21,RET,0.9405652763108536
User 21,RET,0.9281262771693412
User 21,RET,0.9232363984618585
User 21,RET,0.929464156198281
User 21,RET,0.9197365788307257
User 21,RET,0.9272738595791066
User 21,RET,0.9191542156446886
User 21,RET,0.9514185037538029
User 21,RET,0.9320008351483603
User 21,RET,0.9237961933242606
User 21,RET,0.9321572255228223
User 21,RET,0.9217046090385309
User 21,RET,0.9243246085447465
User 21,RET,0.932902479528008
User 23,RET,0.9457860760490978
User 23,RET,0.9390856686750808
User 23,RET,0.9476098539552211
User 23,RET,0.9490086178559682
User 23,RET,0.9466741511755709
User 23,RET,0.9348253116211849
User 23,RET,0.9250661680991376
User 23,RET,0.9403337303533646
User 23,RET,0.93815094329652
User 23,RET,0.94980057671545
User 23,RET,0.9332325457398565
User 23,RET,0.9442393404104917
User 23,RET,0.9488133700360981
User 23,RET,0.9431360668799603
User 23,RET,0.9460513966945906
User 23,RET,0.9342213699055109
User 23,RET,0.9408591674586327
User 23,RET,0.9470440684343296
User 23,RET,0.941273135045941
User 23,RET,0.9537753091385531
User 23,RET,0.9452367352809655
User 23,RET,0.9474699018645056
User 23,RET,0.9389600832695677
User 23,RET,0.9326884388656271
User 23,RET,0.9338162836948121
User 23,RET,0.9345633056448165
User 23,RET,0.9371919150773111
User 23,RET,0.9406467018880941
User 23,RET,0.9447733335720491
User 23,RET,0.9415951258780524
User 23,RET,0.9390582546390192
User 23,RET,0.9310715944980796
User 23,RET,0.9443299762529157
User 23,RET,0.9454917348680515
User 23,RET,0.9407944665500836
User 23,RET,0.9465296908419173
User 23,RET,0.946855630794429
User 23,RET,0.9369923855543746
User 23,RET,0.9381188724606827
User 23,RET,0.9478932136423918
User 23,RET,0.9491392968833816
User 23,RET,0.9437657070376769
User 23,RET,0.9308514840334206
User 23,RET,0.9386266180964161
User 23,RET,0.9552260380396784
User 23,RET,0.9386598955802526
User 23,RET,0.938284243885458
User 23,RET,0.9365239666521876
User 23,RET,0.9315918984238558
User 23,RET,0.9480399663300098
User 23,RET,0.9585165021247268
User 23,RET,0.9524786461422523
User 23,RET,0.946117905913566
User 23,RET,0.9376000595517626
User 23,RET,0.9353096699386843
User 23,RET,0.9406447476689449
User 23,RET,0.9428442560053422
User 23,RET,0.9608509792953344
User 26,RET,0.9204657308307789
User 26,RET,0.9342390749515735
User 26,RET,0.9284198980717867
User 26,RET,0.9373495304853087
User 26,RET,0.9404382806071908
User 26,RET,0.9300093296779408
User 26,RET,0.9387904633190549
User 26,RET,0.9342731998624736
User 26,RET,0.9323139892213181
User 26,RET,0.9366550376471213
User 26,RET,0.9408326227232198
User 26,RET,0.9293609391965282
User 26,RET,0.9353706032687967
User 26,RET,0.9382821871527366
User 26,RET,0.9428277070190828
User 26,RET,0.9548481584531192
User 26,RET,0.9398646105681748
User 26,RET,0.9419566519497187
User 26,RET,0.9367133579324638
User 26,RET,0.9101501242206216
User 26,RET,0.9395018702279727
User 26,RET,0.9407637036244193
User 26,RET,0.9523952859482169
User 26,RET,0.9370167728041452
User 26,RET,0.9337248198895283
User 26,RET,0.9375256223409214
User 26,RET,0.9397303173052923
User 26,RET,0.9417532314471331
User 26,RET,0.9356023977395367
User 26,RET,0.9402435703401231
User 26,RET,0.9269032969945614
User 26,RET,0.9385732843187771
User 26,RET,0.9423095158242214
User 26,RET,0.9323508306452899
User 26,RET,0.9316350993938554
User 26,RET,0.9359570494123469
User 26,RET,0.954259594755415
User 26,RET,0.9305717211454453
User 26,RET,0.9357806025220319
User 26,RET,0.9274704842411182
User 26,RET,0.9334546900077476
User 26,RET,0.9237320062926463
User 26,RET,0.9266878451268201
User 26,RET,0.9325431816669959
User 26,RET,0.9386204583546769
User 26,RET,0.9260125964120745
User 26,RET,0.9305569574920087
User 26,RET,0.9489205371053299
User 26,RET,0.9467364722421069
User 26,RET,0.9233286291054622
User 26,RET,0.9364487988289508
User 26,RET,0.9261995968719612
User 26,RET,0.9260336916711019
User 26,RET,0.9199500959086157
User 26,RET,0.9179920421533755
User 26,RET,0.9266292858574586
User 26,RET,0.9295107805090141
User 26,RET,0.9103116977985779
User 26,RET,0.9179504476317348
User 26,RET,0.9274948446805135
User 26,RET,0.9141139002749792
User 29,RET,0.9403036450570824
User 29,RET,0.937777475618353
User 29,RET,0.9455719808570914
User 29,RET,0.9503263611679107
User 29,RET,0.9322796986579358
User 29,RET,0.9205416171661798
User 29,RET,0.9287707673020416
User 29,RET,0.9435812151275146
User 29,RET,0.9295297583256046
User 29,RET,0.9299346213311197
User 29,RET,0.937977792959766
User 29,RET,0.9264829244148104
User 29,RET,0.9322192563351152
User 29,RET,0.8990894648687024
User 29,RET,0.9128312749781682
User 29,RET,0.9258855637193444
User 29,RET,0.9330606628574563
User 29,RET,0.910209755472915
User 29,RET,0.9426633991051601
User 29,RET,0.8875313152859768
User 29,RET,0.9054679143687744
User 29,RET,0.9210493307896567
User 29,RET,0.9224416779290094
User 29,RET,0.9355431715394738
User 29,RET,0.9173000182998469
User 29,RET,0.9192871229577201
User 29,RET,0.9095479241813441
User 29,RET,0.9222039010083662
User 29,RET,0.9093905495825406
User 29,RET,0.907217299145206
User 29,RET,0.9207371460757887
User 29,RET,0.9186113542436561
User 29,RET,0.9350413208664282
User 29,RET,0.9278312222920044
User 29,RET,0.930144866398272
User 29,RET,0.9233125734717459
User 29,RET,0.9212994459656678
User 29,RET,0.9203112810438366
User 29,RET,0.9257428338919482
User 29,RET,0.9326218696929609
User 29,RET,0.92364778963189
User 29,RET,0.9218278494480304
User 29,RET,0.9142126850004276
User 29,RET,0.9280220340268317
User 29,RET,0.9364668348461853
User 29,RET,0.9215826081943541
User 29,RET,0.9255098710679913
User 29,RET,0.9313507363695812
User 29,RET,0.9239004720090589
User 29,RET,0.9277150808430903
User 29,RET,0.9343036633488478
User 29,RET,0.9456121229188815
User 29,RET,0.9313177410498211
User 29,RET,0.9379057447093494
User 29,RET,0.9223867748169697
User 3,SHT,0.8951722971557763
User 3,SHT,0.9155261936804767
User 3,SHT,0.9034639054927041
User 3,SHT,0.907707810344788
User 3,SHT,0.9045050036456702
User 3,SHT,0.921618293032622
User 3,SHT,0.9029901036286007
User 3,SHT,0.9088710862859739
User 3,SHT,0.9070897018397462
User 3,SHT,0.9161324862879818
User 3,SHT,0.9055551723852352
User 3,SHT,0.91194369376285
User 3,SHT,0.9102645037673246
User 3,SHT,0.916850771088639
User 3,SHT,0.9006705650932819
User 3,SHT,0.9244920595020006
User 3,SHT,0.8972483098487426
User 3,SHT,0.9287598712956739
User 3,SHT,0.9034227889949115
User 3,SHT,0.9222490891014586
User 3,SHT,0.9047757526947764
User 3,SHT,0.9240844398626997
User 3,SHT,0.9090240023659183
User 3,SHT,0.9080861002286481
User 3,SHT,0.9287577505565001
User 3,SHT,0.91178391650883
User 3,SHT,0.8977841670308585
User 3,SHT,0.9504211650385
User 3,SHT,0.9097462718161214
User 3,SHT,0.9086642825112436
User 3,SHT,0.8934307932519177
User 3,SHT,0.9210452583439944
User 3,SHT,0.9040140617761075
User 3,SHT,0.9055751586019833
User 3,SHT,0.9056088730422137
User 3,SHT,0.9233601161486161
User 3,SHT,0.9130078837646066
User 3,SHT,0.9007083696946748
User 3,SHT,0.9186637531354306
User 3,SHT,0.895851807030287
User 3,SHT,0.8872142302459594
User 3,SHT,0.919049573658929
User 30,RET,0.9289758099104536
User 30,RET,0.9366840445630363
User 30,RET,0.9353585986984818
User 30,RET,0.9215744670961787
User 30,RET,0.9292348100900895
User 30,RET,0.9258035862197097
User 30,RET,0.9283884511082793
User 30,RET,0.9205604224564742
User 30,RET,0.9282962571450915
User 30,RET,0.9193238138010973
User 30,RET,0.9292342603275431
User 30,RET,0.9318630923209569
User 30,RET,0.9295627518690771
User 30,RET,0.9247406289669038
User 30,RET,0.9200624627740234
User 30,RET,0.9283471108671993
User 30,RET,0.9183512316016824
User 30,RET,0.9227020604161933
User 30,RET,0.9246683621629389
User 30,RET,0.9341967561092366
User 30,RET,0.9373188537316819
User 30,RET,0.9331475471516294
User 30,RET,0.9276276063081654
User 30,RET,0.923398393407765
User 30,RET,0.9224517374872675
User 30,RET,0.9179170153418915
User 30,RET,0.934770437173063
User 30,RET,0.923770874833479
User 30,RET,0.9329895187353521
User 30,RET,0.927968196753155
User 30,RET,0.9257172744162143
User 30,RET,0.9285536824656019
User 30,RET,0.9229055501276302
User 30,RET,0.9217996589455694
User 30,RET,0.9272675708532672
User 30,RET,0.9223174729161342
User 30,RET,0.9282068407956062
User 30,RET,0.9346206137345737
User 30,RET,0.9252648295198134
User 30,RET,0.9235984336420331
User 30,RET,0.9219762880304778
User 30,RET,0.934394227832475
User 30,RET,0.925021924945225
User 30,RET,0.9208560810966104
User 30,RET,0.9243826991505046
User 30,RET,0.9179337384993159
User 30,RET,0.9255094574225974
User 30,RET,0.9239185080220894
User 30,RET,0.9201582640980656
User 30,RET,0.9266506319460026
User 30,RET,0.9321670942791866
User 30,RET,0.9326533355902413
User 30,RET,0.9206602124092368
User 30,RET,0.9279263847067516
User 30,RET,0.9247538747907482
User 30,RET,0.9267417856996502
User 30,RET,0.9260892874323128
User 30,RET,0.9233425964616553
User 30,RET,0.9208821265860647
User 30,RET,0.9137238093862717
User 30,RET,0.9143394222421964
User 30,RET,0.913621080247434
User 30,RET,0.9175906999729285
User 30,RET,0.9216555490477746
User 30,RET,0.9310252804529848
User 30,RET,0.9315565739332418
User 30,RET,0.9309139231304784
User 30,RET,0.9306000668007641
User 30,RET,0.9309756539037389
User 30,RET,0.9364718851623379
User 30,RET,0.93438667532376
User 30,RET,0.9285775125965798
User 30,RET,0.9203691042403163
User 30,RET,0.9225507548383035
User 30,RET,0.9330191646434413
User 31,SHT,0.9298941762744269
User 31,SHT,0.9327616042274172
User 31,SHT,0.9328407922007735
User 31,SHT,0.9474409140991776
User 31,SHT,0.9443709581289313
User 31,SHT,0.9434261794740032
User 31,SHT,0.938155054752461
User 31,SHT,0.9233710358586413
User 31,SHT,0.9330415658694162
User 31,SHT,0.9115448880035085
User 31,SHT,0.954534738559523
User 31,SHT,0.9368201137725272
User 31,SHT,0.9431985669383017
User 31,SHT,0.9371211120470927
User 31,SHT,0.9227915995699876
User 31,SHT,0.9434999783098432
User 31,SHT,0.9238144510520705
User 31,SHT,0.9187351264473911
User 31,SHT,0.9200909938903227
User 31,SHT,0.9294603587905882
User 31,SHT,0.930413610511323
User 31,SHT,0.9182778612512804
User 31,SHT,0.8983309029703248
User 31,SHT,0.9282784788919645
User 31,SHT,0.9620355128511688
User 31,SHT,0.941446970174287
User 31,SHT,0.9389815644842948
User 31,SHT,0.937907332707352
User 31,SHT,0.938117810169385
User 31,SHT,0.9333595941157958
User 31,SHT,0.9174163623731727
User 31,SHT,0.9176819861227957
User 31,SHT,0.935431259476967
User 31,SHT,0.9349740102909448
User 31,SHT,0.9442625699776912
User 31,SHT,0.9490190861917533
User 31,SHT,0.937924511731516
User 31,SHT,0.9419511789967224
User 31,SHT,0.9323282353049285
User 31,SHT,0.9316712015859618
User 31,SHT,0.9275531739682913
User 31,SHT,0.9349104305503156
User 31,SHT,0.9276274873075747
User 31,SHT,0.9380229865073266
User 31,SHT,0.9256378731482571
User 31,SHT,0.9249173375015343
User 31,SHT,0.9405433825433908
User 31,SHT,0.9317992808085253
User 31,SHT,0.9287139041384788
User 31,SHT,0.9347603328638744
User 31,SHT,0.9361653462040921
User 31,SHT,0.9363521552234663
User 31,SHT,0.9304538757124745
User 31,SHT,0.9347749669392503
User 31,SHT,0.9454043925216749
User 31,SHT,0.9398315272337702
User 31,SHT,0.9373843275378241
User 31,SHT,0.9411178104650103
User 31,SHT,0.9326206121345139
User 31,SHT,0.9359301939232213
User 31,SHT,0.9355368675578417
User 31,SHT,0.9342098082584017
User 31,SHT,0.9486776201639834
User 31,SHT,0.9336036204390706
User 31,SHT,0.9425717050542856
User 31,SHT,0.9481827054587294
User 31,SHT,0.9404514948995037
User 31,SHT,0.9387381904899497
User 31,SHT,0.9447639929720719
User 31,SHT,0.9433121468037522
User 31,SHT,0.9371518948758695
User 31,SHT,0.9239075828087225
User 31,SHT,0.9406868670767774
User 31,SHT,0.9455293488995938
User 31,SHT,0.9285550062111575
User 31,SHT,0.9271893485111246
User 31,SHT,0.9363416235973449
User 31,SHT,0.9294102998334383
User 31,SHT,0.9398780688606839
User 31,SHT,0.942838828950163
User 31,SHT,0.9298429398731908
User 31,SHT,0.9017546505921201
User 31,SHT,0.9414907405652422
User 31,SHT,0.9296773157645244
User 31,SHT,0.9263203254424508
User 31,SHT,0.9363868613016103
User 31,SHT,0.9394820116926288
User 32,SHT,0.9221332405612229
User 32,SHT,0.9204606003368602
User 32,SHT,0.9183603344907787
User 32,SHT,0.9218600278880388
User 32,SHT,0.9205657064098443
User 32,SHT,0.9276272366884052
User 32,SHT,0.9308516850854187
User 32,SHT,0.9143450201999075
User 32,SHT,0.9276016680897583
User 32,SHT,0.9177954174251454
User 32,SHT,0.9220755273944794
User 32,SHT,0.9258126301052217
User 32,SHT,0.924826195818021
User 32,SHT,0.9087515860716014
User 32,SHT,0.9239785016220369
User 32,SHT,0.925235492509353
User 32,SHT,0.9112386041688721
User 32,SHT,0.9125525819335767
User 32,SHT,0.908556751824326
User 32,SHT,0.9154085898676149
User 32,SHT,0.9149208279319314
User 32,SHT,0.9096253849972906
User 32,SHT,0.9118091183170972
User 32,SHT,0.91547835038284
User 32,SHT,0.9230479032260417
User 32,SHT,0.930230134278853
User 32,SHT,0.9233264841447667
User 32,SHT,0.924326885810219
User 32,SHT,0.9199706584705533
User 32,SHT,0.9208373485626866
User 32,SHT,0.9200364551962997
User 32,SHT,0.9248397632666439
User 33,RET,0.9342070452033425
User 33,RET,0.9466649555597377
User 33,RET,0.91740884336858
User 33,RET,0.9387765587793134
User 33,RET,0.92982562234775
User 33,RET,0.9219559423030125
User 33,RET,0.9358453824456379
User 33,RET,0.9228269128231252
User 33,RET,0.9246836976887779
User 33,RET,0.9495909957654576
User 33,RET,0.9320278619164504
User 33,RET,0.9478517883878564
User 33,RET,0.9249005508364122
User 33,RET,0.925898865562606
User 33,RET,0.9360384547877262
User 33,RET,0.9316213711903986
User 33,RET,0.9328390175679508
User 33,RET,0.9417278687148464
User 33,RET,0.931200181926243
User 33,RET,0.9220396568561473
User 33,RET,0.922908503607165
User 33,RET,0.9244328620396768
User 33,RET,0.9214534684043159
User 33,RET,0.9375365595059568
User 33,RET,0.9319391154440164
User 33,RET,0.9249668477812905
User 33,RET,0.9234518726453046
User 33,RET,0.9430032480181629
User 33,RET,0.9383286427985442
User 33,RET,0.9301633542073271
User 33,RET,0.9234035923914345
User 33,RET,0.9248371362821658
User 33,RET,0.9267291472423428
User 33,RET,0.9501563663693621
User 33,RET,0.9299263203544816
User 33,RET,0.9360223060585687
User 33,RET,0.9295424686903525
User 33,RET,0.9222832842393909
User 34,SHT,0.9346439648884821
User 34,SHT,0.9139205237815875
User 34,SHT,0.9224981876874341
User 34,SHT,0.9239249523833695
User 34,SHT,0.9253208779024154
User 34,SHT,0.9036379761622565
User 34,SHT,0.9111062958704744
User 34,SHT,0.9192060273135975
User 34,SHT,0.9115579178701798
User 34,SHT,0.9403753296138968
User 34,SHT,0.9164084271242829
User 34,SHT,0.9362376271300492
User 34,SHT,0.9159399181255232
User 34,SHT,0.9178392890584348
User 34,SHT,0.9287857860324208
User 34,SHT,0.916176002733754
User 34,SHT,0.9334017274935928
User 34,SHT,0.9152299930058782
User 34,SHT,0.9228884314740662
User 34,SHT,0.9153569750564124
User 34,SHT,0.937758763617759
User 34,SHT,0.9290827484921681
User 34,SHT,0.936893749564766
User 34,SHT,0.9347406264136104
User 34,SHT,0.9310570866883064
User 34,SHT,0.934271848203431
User 34,SHT,0.9331343343294696
User 34,SHT,0.9348459671958551
User 34,SHT,0.9237807120347539
User 34,SHT,0.9229594217269226
User 34,SHT,0.9231852689017694
User 34,SHT,0.9278735981077798
User 34,SHT,0.9344904155487411
User 34,SHT,0.9270236797065936
User 34,SHT,0.9296156462163577
User 34,SHT,0.9238091794591008
User 34,SHT,0.940412045724673
User 34,SHT,0.9439260736126318
User 34,SHT,0.9202100924167979
User 34,SHT,0.923589621648195
User 34,SHT,0.9206747169548377
User 34,SHT,0.9203438371242062
User 34,SHT,0.9253483915420296
User 34,SHT,0.9389971605938277
User 34,SHT,0.9227899966251467
User 34,SHT,0.9155397233895263
User 34,SHT,0.9301363565944917
User 34,SHT,0.9254581803522283
User 34,SHT,0.9284556015907398
User 34,SHT,0.9396454557431992
User 34,SHT,0.914654034309937
User 34,SHT,0.9116167635608149
User 35,SHT,0.9310228656052139
User 35,SHT,0.9253269467345794
User 35,SHT,0.9349304359668833
User 35,SHT,0.9332897073648998
User 35,SHT,0.944155383795699
User 35,SHT,0.925058641189355
User 35,SHT,0.9347351897139666
User 35,SHT,0.934074276199091
User 35,SHT,0.9416298141182752
User 35,SHT,0.9185035156513202
User 35,SHT,0.9380333003996204
User 35,SHT,0.9174644715281797
User 35,SHT,0.9471320081066027
User 35,SHT,0.9356295066264274
User 35,SHT,0.9293308124354354
User 35,SHT,0.9278260842648957
User 35,SHT,0.919602028241699
User 35,SHT,0.9296915754126606
User 35,SHT,0.9257801291869915
User 35,SHT,0.9602420413631907
User 35,SHT,0.9295682420273551
User 35,SHT,0.9415068977925304
User 35,SHT,0.925963304824203
User 35,SHT,0.9513482100703562
User 35,SHT,0.9247703030834314
User 35,SHT,0.9278978359671681
User 35,SHT,0.9297902775375633
User 35,SHT,0.9275717713440218
User 35,SHT,0.928287206102054
User 35,SHT,0.9339081658030391
User 35,SHT,0.938743929718425
User 35,SHT,0.9263064623390204
User 35,SHT,0.9282066228131071
User 35,SHT,0.9153888816758337
User 35,SHT,0.9106427755969106
User 35,SHT,0.906190390097771
User 35,SHT,0.9445304433726353
User 35,SHT,0.9408969145611207
User 35,SHT,0.9398174892753994
User 35,SHT,0.9499563599129522
User 35,SHT,0.9311120125935844
User 35,SHT,0.9320337576002956
User 35,SHT,0.9112864417961862
User 35,SHT,0.9217273160105238
User 35,SHT,0.9164604553877216
User 35,SHT,0.920811730779034
User 35,SHT,0.9207581605064726
User 35,SHT,0.920478492727031
User 35,SHT,0.9379859124212064
User 35,SHT,0.9297562538878961
User 35,SHT,0.923979146297431
User 35,SHT,0.9116003384543722
User 35,SHT,0.9322489978484252
User 35,SHT,0.9267961624518982
User 35,SHT,0.9286319118497496
User 35,SHT,0.9133708975174519
User 36,RET,0.9301082873735823
User 36,RET,0.921326797828671
User 36,RET,0.9258622117350982
User 36,RET,0.9248952192953835
User 36,RET,0.9383767275393651
User 36,RET,0.9207962415330694
User 36,RET,0.9431882419014262
User 36,RET,0.9440058252958516
User 36,RET,0.9395595659628591
User 36,RET,0.9448787237650952
User 36,RET,0.9415374878760676
User 36,RET,0.9442845601645449
User 36,RET,0.9400764303040918
User 36,RET,0.9388463279677316
User 36,RET,0.8997733059235957
User 36,RET,0.9454234628858773
User 36,RET,0.9276577647840583
User 36,RET,0.9279322683027132
User 36,RET,0.9362367852508476
User 36,RET,0.942411612708219
User 36,RET,0.9409737808520887
User 36,RET,0.9344652249848958
User 36,RET,0.941329947654396
User 36,RET,0.9388422541196733
User 36,RET,0.9355131602764208
User 37,RET,0.9070341154483788
User 37,RET,0.9157836725698247
User 37,RET,0.9177572588587075
User 37,RET,0.9216454635686251
User 37,RET,0.9161037648702142
User 37,RET,0.9339227509342778
User 37,RET,0.9023971735803312
User 37,RET,0.8956603562908421
User 37,RET,0.9081408354689127
User 37,RET,0.9213389877914948
User 37,RET,0.9168706832292597
User 37,RET,0.9103674782431065
User 37,RET,0.9261166757807996
User 37,RET,0.9158298177073115
User 37,RET,0.9531453639769003
User 37,RET,0.9391354654886044
User 37,RET,0.947299280411194
User 37,RET,0.9309232684574343
User 37,RET,0.93314639296214
User 37,RET,0.9384456557209633
User 37,RET,0.9448692133858778
User 37,RET,0.9077391093520202
User 37,RET,0.9169301387644011
User 37,RET,0.908547836004766
User 37,RET,0.9105997511656745
User 37,RET,0.9371470252750027
User 37,RET,0.9008801916492815
User 37,RET,0.9105049088855446
User 37,RET,0.9111563476234246
User 37,RET,0.9185182630995523
User 37,RET,0.8905452440005089
User 37,RET,0.8976847014045354
User 37,RET,0.9181685330241715
User 37,RET,0.9371115147533821
User 37,RET,0.9391547374962923
User 37,RET,0.9303652338819226
User 37,RET,0.9356689081550708
User 37,RET,0.9325803152574264
User 37,RET,0.9292135835857166
User 37,RET,0.9431679071090399
User 37,RET,0.9527951487888662
User 37,RET,0.9321772619364227
User 37,RET,0.9371124072232765
User 37,RET,0.913020983630614
User 37,RET,0.9359363271834344
User 37,RET,0.9370970640105128
User 37,RET,0.9291659964868204
User 37,RET,0.9228859219824995
User 37,RET,0.9471064547348971
User 37,RET,0.9230198776309038
User 37,RET,0.9073065914942335
User 37,RET,0.9430026523684923
User 37,RET,0.9275709763332232
User 37,RET,0.9429401214509453
User 37,RET,0.9272247859636731
User 37,RET,0.9276192086753675
User 37,RET,0.9407164153555874
User 37,RET,0.9288017399263461
User 37,RET,0.9319015592339214
User 37,RET,0.9408760798098972
User 37,RET,0.9105568131763653
User 37,RET,0.9456040718021137
User 37,RET,0.9220483013099946
User 37,RET,0.9180005940849887
User 37,RET,0.9297895795116163
User 37,RET,0.9250209747907114
User 37,RET,0.9414655264713521
User 37,RET,0.9347502692500609
User 37,RET,0.9175651916441162
User 37,RET,0.9196184500596307
User 37,RET,0.9181301613140891
User 37,RET,0.9070895802388185
User 37,RET,0.9186768783294144
User 37,RET,0.9206288412836986
User 37,RET,0.9376880654239514
User 38,SHT,0.937518947758762
User 38,SHT,0.9396094947527137
User 38,SHT,0.9422958685534927
User 38,SHT,0.9336888017083872
User 38,SHT,0.950594611416888
User 38,SHT,0.9381322969081387
User 38,SHT,0.9602469282770584
User 38,SHT,0.9426645595592191
User 38,SHT,0.9400882500344175
User 38,SHT,0.9424691685275288
User 38,SHT,0.9458628072366013
User 38,SHT,0.9423802498468756
User 38,SHT,0.9475603000720261
User 38,SHT,0.9323580099138775
User 38,SHT,0.9404106080960152
User 38,SHT,0.931716606555901
User 38,SHT,0.9373980615269065
User 38,SHT,0.9462737949915427
User 38,SHT,0.9389509794006762
User 38,SHT,0.9415264989691736
User 38,SHT,0.9505270537563526
User 38,SHT,0.9595055560605277
User 38,SHT,0.9443946374492775
User 38,SHT,0.9555207499382243
User 38,SHT,0.9543172262661913
User 38,SHT,0.9541530410793374
User 38,SHT,0.9377463378581483
User 38,SHT,0.9412461408934267
User 38,SHT,0.948517919302263
